,Open,High,Low,Close,Adj Close,Volume,EMA,RSI
2024-04-23 15:20:00,407.0799865722656,407.3595886230469,406.8999938964844,407.2300109863281,407.2300109863281,107005,407.23867058120567,87.70364760889119
2024-04-23 15:25:00,407.2699890136719,407.2950134277344,406.92999267578125,407.0299987792969,407.0299987792969,115473,407.20886032379013,95.76931224863853
2024-04-23 15:30:00,407.0199890136719,407.2900085449219,406.7799987792969,407.239990234375,407.239990234375,105731,407.2133074538737,95.81964695301731
2024-04-23 15:35:00,407.239990234375,407.5,407.2200012207031,407.3599853515625,407.3599853515625,104894,407.23426143925786,95.71108033671015
2024-04-23 15:40:00,407.3454895019531,407.4750061035156,407.19000244140625,407.4750061035156,407.4750061035156,135572,407.26865353415184,95.59645064452619
2024-04-23 15:45:00,407.45001220703125,407.5899963378906,407.17999267578125,407.4599914550781,407.4599914550781,146031,407.2959875228556,96.53926048123408
2024-04-23 15:50:00,407.4200134277344,407.5199890136719,407.07000732421875,407.3299865722656,407.3299865722656,301205,407.3008445299142,97.59104809601305
2024-04-23 15:55:00,407.260009765625,407.7200012207031,406.8500061035156,407.4809875488281,407.4809875488281,889164,407.32657924690193,97.56774410170775
2024-04-24 09:30:00,409.55999755859375,410.1698913574219,408.70001220703125,409.489013671875,409.489013671875,1276595,407.6354984504695,98.6519292524287
2024-04-24 09:35:00,409.489990234375,411.2698974609375,409.489990234375,410.7099914550781,410.7099914550781,309463,408.07471173684223,98.89542837697182
2024-04-24 09:40:00,410.7839050292969,412.4599914550781,410.6000061035156,411.6000061035156,411.6000061035156,428361,408.5783252177956,98.99668057883409
2024-04-24 09:45:00,411.6400146484375,411.8406982421875,410.8999938964844,411.05999755859375,411.05999755859375,230115,408.93284983790966,91.81244314396638
2024-04-24 09:50:00,411.0799865722656,411.1400146484375,410.1600036621094,410.4945068359375,410.4945068359375,233808,409.1559436947708,97.95618072630704
2024-04-24 09:55:00,410.5,410.68890380859375,409.0299987792969,409.44000244140625,409.44000244140625,275839,409.1965235157188,85.2406130197605
2024-04-24 10:00:00,409.4800109863281,410.0299987792969,409.3349914550781,409.8299865722656,409.8299865722656,248302,409.2870182380827,85.16772654042114
2024-04-24 10:05:00,409.8299865722656,410.80999755859375,409.7799987792969,410.21990966796875,410.21990966796875,218904,409.42028844235216,85.09966204860626
2024-04-24 10:10:00,410.2200012207031,410.45001220703125,409.3171081542969,409.3999938964844,409.3999938964844,113037,409.41738922151393,98.97658982346904
2024-04-24 10:15:00,409.4100036621094,409.6300048828125,408.92999267578125,409.3500061035156,409.3500061035156,228673,409.40776306179987,99.96789017644983
2024-04-24 10:20:00,409.3299865722656,409.75,409.3299865722656,409.44000244140625,409.44000244140625,100457,409.41236868745796,99.96582976908205
2024-04-24 10:25:00,409.3900146484375,409.760009765625,408.7300109863281,408.8900146484375,408.8900146484375,176953,409.33774668188363,90.27897205334605
2024-04-24 10:30:00,408.8900146484375,409.6449890136719,408.8500061035156,409.1000061035156,409.1000061035156,140443,409.30378374211676,89.95532626294813
2024-04-24 10:35:00,409.04998779296875,409.3299865722656,408.79998779296875,409.1499938964844,409.1499938964844,146093,409.28181376416927,89.31372034349552
2024-04-24 10:40:00,409.1700134277344,409.25,408.9200134277344,409.1400146484375,409.1400146484375,139211,409.2615567476362,90.23090556943828
2024-04-24 10:45:00,409.1449890136719,409.3500061035156,408.7900085449219,409.3092041015625,409.3092041015625,140868,409.2683635124828,89.86503409535112
2024-04-24 10:50:00,409.29998779296875,409.6199951171875,409.19000244140625,409.3900146484375,409.3900146484375,89937,409.2857422461906,89.30208997434441
2024-04-24 10:55:00,409.3299865722656,409.3699035644531,408.760009765625,409.0,409.0,205524,409.24492192530624,98.38411593341392
2024-04-24 11:00:00,409.0,409.2950134277344,408.7699890136719,408.8800048828125,408.8800048828125,146872,409.19279091923573,98.63802635798882
2024-04-24 11:05:00,408.82000732421875,409.0,408.07000732421875,408.55999755859375,408.55999755859375,178489,409.1023918677155,93.940028959379
2024-04-24 11:10:00,408.59149169921875,408.8900146484375,408.5,408.7449951171875,408.7449951171875,101891,409.05133518906865,93.75063045249419
2024-04-24 11:15:00,408.69000244140625,408.92999267578125,408.6499938964844,408.7200012207031,408.7200012207031,92304,409.0040017650165,94.7600728780564
2024-04-24 11:20:00,408.6796875,409.00970458984375,408.3999938964844,408.4700012207031,408.4700012207031,138015,408.9277159729718,98.88041450556317
2024-04-24 11:25:00,408.43499755859375,408.739990234375,408.1099853515625,408.1099853515625,408.1099853515625,134461,408.8108973127705,92.6475748504653
2024-04-24 11:30:00,408.17999267578125,408.6199951171875,408.1099853515625,408.56500244140625,408.56500244140625,69558,408.77576947400416,92.8886284660444
2024-04-24 11:35:00,408.6000061035156,408.6000061035156,408.260009765625,408.4800109863281,408.4800109863281,62524,408.73351826147905,95.21859214582327
2024-04-24 11:40:00,408.44000244140625,408.47918701171875,407.61029052734375,407.7699890136719,407.7699890136719,103546,408.59587122607803,88.92680808935904
2024-04-24 11:45:00,407.7290954589844,407.7690124511719,407.2900085449219,407.55999755859375,407.55999755859375,146048,408.4478892735803,93.94914640423599
2024-04-24 11:50:00,407.55999755859375,407.6400146484375,407.2300109863281,407.4408874511719,407.4408874511719,82139,408.3040318703791,97.0132986228245
2024-04-24 11:55:00,407.3900146484375,407.4200134277344,407.07000732421875,407.18499755859375,407.18499755859375,115170,408.1441698258384,96.79008304067263
2024-04-24 12:00:00,407.1400146484375,407.8399963378906,407.1300048828125,407.760009765625,407.760009765625,111128,408.0892898172365,96.97030620111022
2024-04-24 12:05:00,407.760009765625,407.760009765625,407.125,407.3299865722656,407.3299865722656,87910,407.98081792509777,93.57543980254812
2024-04-24 12:10:00,407.3599853515625,407.45001220703125,406.8800048828125,406.95001220703125,406.95001220703125,124968,407.833559965374,97.77329515919419
2024-04-24 12:15:00,407.0,407.4700012207031,406.9750061035156,407.1650085449219,407.1650085449219,101074,407.7380526195951,97.7102096846069
2024-04-24 12:20:00,407.15631103515625,407.2300109863281,406.94000244140625,407.010009765625,407.010009765625,97863,407.6340464975994,98.56790010400154
2024-04-24 12:25:00,407.07000732421875,407.8900146484375,407.0199890136719,407.6199951171875,407.6199951171875,123358,407.6320391575406,98.65460914461713
2024-04-24 12:30:00,407.57000732421875,407.6300048828125,406.864990234375,406.885009765625,406.885009765625,132226,407.5253206729812,87.08080156139297
2024-04-24 12:35:00,406.9200134277344,407.25,406.8299865722656,407.17999267578125,407.17999267578125,86757,407.4759881019527,86.94060802219195
2024-04-24 12:40:00,407.18499755859375,407.2699890136719,406.8500061035156,407.0950012207031,407.0950012207031,65249,407.4215614046313,89.3006949647995
2024-04-24 12:45:00,407.0899963378906,407.159912109375,406.80999755859375,406.989990234375,406.989990234375,62410,407.359908380309,91.96979759467727
2024-04-24 12:50:00,406.989990234375,407.7300109863281,406.7799987792969,407.6600036621094,407.6600036621094,93986,407.4027791348519,92.46610009805619
2024-04-24 12:55:00,407.6499938964844,408.0899963378906,407.376708984375,407.92498779296875,407.92498779296875,113466,407.47738037172576,92.30893684881498
2024-04-24 13:00:00,407.94000244140625,407.95001220703125,407.57000732421875,407.7300109863281,407.7300109863281,68097,407.51347045952616,96.55692887162488
2024-04-24 13:05:00,407.710205078125,407.95001220703125,407.6499938964844,407.92999267578125,407.92999267578125,73691,407.5729736332769,96.43787810179091
2024-04-24 13:10:00,408.0199890136719,408.0799865722656,407.7651062011719,407.7799987792969,407.7799987792969,72665,407.6025486541369,99.87777669456909
2024-04-24 13:15:00,407.7900085449219,408.20001220703125,407.7099914550781,408.1050109863281,408.1050109863281,83162,407.6743289873071,99.87707750672803
2024-04-24 13:20:00,408.1300048828125,408.4599914550781,407.9100036621094,408.43011474609375,408.43011474609375,67534,407.7822983814195,99.8764274684601
2024-04-24 13:25:00,408.4200134277344,408.7900085449219,408.3999938964844,408.7099914550781,408.7099914550781,81777,407.91482596337073,99.87455962135076
2024-04-24 13:30:00,408.760009765625,409.2200012207031,408.7300109863281,409.1499938964844,409.1499938964844,87967,408.0912785252441,99.87726222805023
2024-04-24 13:35:00,409.1400146484375,409.55999755859375,408.9700927734375,409.2598876953125,409.2598876953125,76233,408.25822269239677,99.87043778944631
2024-04-24 13:40:00,409.2799987792969,409.55999755859375,409.2500915527344,409.3399963378906,409.3399963378906,60554,408.4127617846102,99.86242606404808
2024-04-24 13:45:00,409.29998779296875,409.8399963378906,409.29998779296875,409.5249938964844,409.5249938964844,79227,408.5716520863065,99.85798997534596
2024-04-24 13:50:00,409.5,410.0,409.42999267578125,409.7850036621094,409.7850036621094,82644,408.7449880257069,99.8564558600694
2024-04-24 13:55:00,409.79998779296875,410.1199951171875,409.79998779296875,409.8699951171875,409.8699951171875,73791,408.9057033244899,99.84810724464613
2024-04-24 14:00:00,409.92999267578125,410.02679443359375,409.6300048828125,409.6449890136719,409.6449890136719,81589,409.0113155658016,94.34893121391175
2024-04-24 14:05:00,409.6199951171875,409.7200012207031,409.05999755859375,409.5,409.5,77930,409.08112762782997,98.44574526163463
2024-04-24 14:10:00,409.5400085449219,409.6700134277344,408.7799987792969,408.81500244140625,408.81500244140625,82179,409.0431097440552,85.32101853556931
2024-04-24 14:15:00,408.80999755859375,408.9949951171875,408.55999755859375,408.80999755859375,408.80999755859375,82880,409.009808003275,86.39708408271305
2024-04-24 14:20:00,408.8599853515625,408.9812927246094,408.69000244140625,408.80999755859375,408.80999755859375,61349,408.9812636540348,87.31068400051288
2024-04-24 14:25:00,408.79998779296875,408.8999938964844,408.4700012207031,408.6300048828125,408.6300048828125,56163,408.9310838295745,92.15577536630853
2024-04-24 14:30:00,408.6400146484375,408.8800048828125,408.2900085449219,408.67999267578125,408.67999267578125,93167,408.89521366474696,91.66980094434265
2024-04-24 14:35:00,408.6650085449219,408.8900146484375,408.5400085449219,408.75,408.75,85093,408.8744688554974,91.21426099278702
2024-04-24 14:40:00,408.7099914550781,408.8999938964844,408.54998779296875,408.8949890136719,408.8949890136719,54389,408.8774003066652,90.94819227729826
2024-04-24 14:45:00,408.885009765625,408.94500732421875,408.510009765625,408.6099853515625,408.6099853515625,66874,408.839198170222,99.89178977418061
2024-04-24 14:50:00,408.6400146484375,408.6499938964844,408.2300109863281,408.3999938964844,408.3999938964844,72393,408.7764547025452,93.81806495853266
2024-04-24 14:55:00,408.4100036621094,408.5799865722656,407.989990234375,408.18499755859375,408.18499755859375,84660,408.69196082483785,99.23953466130503
2024-04-24 15:00:00,408.1700134277344,408.29998779296875,407.6700134277344,407.7149963378906,407.7149963378906,108889,408.55239446955966,87.51621867834797
2024-04-24 15:05:00,407.75,408.135986328125,407.5400085449219,408.0899963378906,408.0899963378906,88141,408.48633759360695,87.96423063542376
2024-04-24 15:10:00,408.07000732421875,408.489990234375,407.9750061035156,408.3999938964844,408.3999938964844,100307,408.4740027797323,88.14975473794003
2024-04-24 15:15:00,408.34271240234375,408.45001220703125,408.17999267578125,408.3800048828125,408.3800048828125,92541,408.4605745087438,89.43814376376027
2024-04-24 15:20:00,408.3500061035156,409.0899963378906,408.29998779296875,409.0400085449219,409.0400085449219,101522,408.5433507996264,90.47120134799829
2024-04-24 15:25:00,409.0799865722656,409.4993896484375,409.0199890136719,409.0899963378906,409.0899963378906,94891,408.6214430193785,89.89003865892056
2024-04-24 15:30:00,409.1300048828125,409.32000732421875,408.8999938964844,409.1000061035156,409.1000061035156,103389,408.68980917425523,89.16897942719864
2024-04-24 15:35:00,409.0799865722656,409.0986022949219,408.7200012207031,408.7799987792969,408.7799987792969,127561,408.7026934035469,98.68673477625565
2024-04-24 15:40:00,408.7900085449219,409.0299987792969,408.75,408.8399963378906,408.8399963378906,114511,408.7223081084532,98.60642368012132
2024-04-24 15:45:00,408.8500061035156,409.17999267578125,408.7099914550781,408.9700012207031,408.9700012207031,120698,408.75769283877463,98.55765620361535
2024-04-24 15:50:00,408.9800109863281,409.20001220703125,408.75,408.9100036621094,408.9100036621094,207366,408.7794515278225,99.31813100427766
2024-04-24 15:55:00,408.9100036621094,409.64068603515625,408.8399963378906,408.8599853515625,408.8599853515625,581564,408.7909563597854,98.94640918633688
2024-04-25 09:30:00,394.0899963378906,395.0,388.239990234375,391.0945129394531,391.0945129394531,3741227,406.2628930140237,14.238798552131328
2024-04-25 09:35:00,391.1099853515625,391.8800048828125,388.8299865722656,391.3800048828125,391.3800048828125,1385104,404.1367661381364,14.482645505010026
2024-04-25 09:40:00,391.2976989746094,391.95001220703125,389.1199951171875,389.6400146484375,389.6400146484375,1343541,402.065801639608,17.031931939461145
2024-04-25 09:45:00,389.7349853515625,391.55999755859375,388.0354919433594,391.1499938964844,391.1499938964844,1069198,400.5064005334475,22.641794537996873
2024-04-25 09:50:00,391.1499938964844,391.9800109863281,390.8800048828125,391.5400085449219,391.5400085449219,654966,399.2254873922296,22.888760861238836
2024-04-25 09:55:00,391.57000732421875,391.6700134277344,390.010009765625,391.42999267578125,391.42999267578125,541176,398.11184528987985,24.482946997255098
2024-04-25 10:00:00,391.57000732421875,392.3599853515625,390.9700927734375,392.15008544921875,392.15008544921875,579050,397.2601653126426,26.091112423899787
2024-04-25 10:05:00,392.239990234375,392.9700012207031,391.2200012207031,391.635009765625,391.635009765625,627924,396.4565716630687,28.523281589452353
2024-04-25 10:10:00,391.6499938964844,393.8699951171875,391.6099853515625,393.67999267578125,393.67999267578125,635987,396.05991752202766,35.10360237912195
2024-04-25 10:15:00,393.6499938964844,394.5400085449219,393.1099853515625,394.07000732421875,394.07000732421875,508686,395.7756446366264,34.73514785656475
2024-04-25 10:20:00,394.0849914550781,394.4100036621094,393.6449890136719,394.239990234375,394.239990234375,373166,395.5562654363048,33.582254428306356
2024-04-25 10:25:00,394.2099914550781,394.4700012207031,393.8999938964844,394.1050109863281,394.1050109863281,371816,395.3489433720224,35.674769740880066
2024-04-25 10:30:00,394.07000732421875,394.39990234375,393.6499938964844,394.0,394.0,515973,395.1562371760192,37.78037880282985
2024-04-25 10:35:00,394.0199890136719,394.0899963378906,393.1000061035156,393.1099853515625,393.1099853515625,428519,394.86391548681115,42.1644985699615
2024-04-25 10:40:00,393.17999267578125,393.45001220703125,392.30999755859375,393.031005859375,393.031005859375,334464,394.60207125432026,44.385848006518124
2024-04-25 10:45:00,392.989990234375,393.0199890136719,392.260009765625,392.3999938964844,392.3999938964844,261600,394.2874887746295,48.750014726736055
2024-04-25 10:50:00,392.3949890136719,392.8299865722656,391.260009765625,391.3500061035156,391.3500061035156,452973,393.8678483930418,55.70452970127268
2024-04-25 10:55:00,391.36981201171875,391.4198913574219,390.3999938964844,390.7099914550781,390.7099914550781,482717,393.41672597333275,61.454921728934806
2024-04-25 11:00:00,390.5799865722656,391.3800048828125,390.55999755859375,391.31500244140625,391.31500244140625,491121,393.11647975448614,62.016186832384925
2024-04-25 11:05:00,391.2900085449219,392.1498107910156,390.95001220703125,391.989990234375,391.989990234375,345924,392.9555526801846,62.779702816087784
2024-04-25 11:10:00,391.94000244140625,392.8490905761719,391.7699890136719,392.7799987792969,392.7799987792969,362045,392.9304735514864,63.86188919240508
2024-04-25 11:15:00,392.8500061035156,393.1000061035156,392.3299865722656,392.7449951171875,392.7449951171875,485189,392.9039766323009,65.91612014522394
2024-04-25 11:20:00,392.739990234375,392.7699890136719,391.6672058105469,391.67999267578125,391.67999267578125,415120,392.72912178136954,75.93301807977922
2024-04-25 11:25:00,391.6300048828125,392.4849853515625,391.54998779296875,392.3992004394531,392.3992004394531,360262,392.6819901610958,76.49288657165691
2024-04-25 11:30:00,392.3900146484375,392.42669677734375,391.92999267578125,392.1199951171875,392.1199951171875,316524,392.60170515482326,80.45627027437749
2024-04-25 11:35:00,392.0799865722656,392.5,392.0,392.29998779296875,392.29998779296875,255233,392.55860267455836,79.62607028058763
2024-04-25 11:40:00,392.2799987792969,392.6700134277344,392.20001220703125,392.3450012207031,392.3450012207031,232507,392.5280881811505,78.42341020299531
2024-04-25 11:45:00,392.2804870605469,392.57000732421875,392.010009765625,392.0400085449219,392.0400085449219,189160,392.45836251883213,83.0885768850827
2024-04-25 11:50:00,392.0400085449219,392.3794860839844,391.79998779296875,392.21490478515625,392.21490478515625,177385,392.42358284259274,82.38603112941334
2024-04-25 11:55:00,392.2200012207031,393.1700134277344,392.04998779296875,393.1296081542969,393.1296081542969,199243,392.5244436014076,83.50003686354628
2024-04-25 12:00:00,393.04998779296875,393.489990234375,392.9700012207031,393.25,393.25,194558,392.62809451549225,82.6664147813525
2024-04-25 12:05:00,393.260009765625,393.92999267578125,393.260009765625,393.6099853515625,393.6099853515625,350240,392.7683646349309,82.43993538013981
2024-04-25 12:10:00,393.6650085449219,393.6700134277344,392.6400146484375,393.5199890136719,393.5199890136719,241499,392.8757395461796,84.67070023659934
2024-04-25 12:15:00,393.5299987792969,393.67999267578125,393.3699951171875,393.6000061035156,393.6000061035156,183170,392.9792061972276,83.80581038823041
2024-04-25 12:20:00,393.5299987792969,394.1000061035156,393.44500732421875,394.0,394.0,234443,393.12503388333795,83.7643546601644
2024-04-25 12:25:00,394.0163879394531,394.7799987792969,393.8900146484375,394.45001220703125,394.45001220703125,226536,393.3143165010084,83.85153782979961
2024-04-25 12:30:00,394.45001220703125,394.69989013671875,394.25,394.5199890136719,394.5199890136719,199366,393.486555431389,82.9351470083485
2024-04-25 12:35:00,394.57000732421875,394.88800048828125,394.5,394.6300048828125,394.6300048828125,230903,393.6499053530209,82.11508712437887
2024-04-25 12:40:00,394.635009765625,395.010009765625,394.4649963378906,394.8497009277344,394.8497009277344,175507,393.82130472083713,81.64502046627805
2024-04-25 12:45:00,394.8349914550781,395.2298889160156,394.70001220703125,394.9200134277344,394.9200134277344,206852,393.97826310753675,80.66943659837561
2024-04-25 12:50:00,394.92999267578125,395.1600036621094,394.6199951171875,394.9700012207031,394.9700012207031,167125,394.11993998084625,79.59150910152457
2024-04-25 12:55:00,394.95001220703125,395.69000244140625,394.95001220703125,395.2300109863281,395.2300109863281,210824,394.278521553058,79.37482844361674
2024-04-25 13:00:00,395.2900085449219,396.0,395.2900085449219,395.69500732421875,395.69500732421875,190539,394.4808766632238,79.98740593277435
2024-04-25 13:05:00,395.67999267578125,395.989990234375,395.6153869628906,395.80999755859375,395.80999755859375,245623,394.6707510768481,79.16367480827421
2024-04-25 13:10:00,395.8299865722656,396.2799987792969,395.6600036621094,395.8699951171875,395.8699951171875,306965,394.84207165403944,78.09132365201077
2024-04-25 13:15:00,395.93499755859375,396.56500244140625,395.82000732421875,396.4374084472656,396.4374084472656,269463,395.0699769102147,79.3069919569071
2024-04-25 13:20:00,396.3900146484375,396.3900146484375,395.40008544921875,395.5000915527344,395.5000915527344,254303,395.1314218591461,99.29554424547285
2024-04-25 13:25:00,395.489990234375,395.9700012207031,394.94000244140625,395.92999267578125,395.92999267578125,245797,395.2455034043797,99.31611318937952
2024-04-25 13:30:00,395.9100036621094,396.2300109863281,395.760009765625,396.1099853515625,396.1099853515625,221159,395.36900082540586,99.29268236620862
2024-04-25 13:35:00,396.1654968261719,397.3699951171875,396.1654968261719,397.32000732421875,397.32000732421875,260435,395.64771603952204,99.42235251893487
2024-04-25 13:40:00,397.3006896972656,397.42999267578125,396.6300048828125,396.80999755859375,396.80999755859375,223067,395.8137562565323,91.00840729170045
2024-04-25 13:45:00,396.7699890136719,397.55999755859375,396.7699890136719,397.2300109863281,397.2300109863281,256326,396.0160783607889,91.08032213917024
2024-04-25 13:50:00,397.17230224609375,398.197998046875,397.11590576171875,397.9100036621094,397.9100036621094,256922,396.28663911812043,91.54788704900136
2024-04-25 13:55:00,397.9700927734375,398.0849914550781,397.5299987792969,397.82000732421875,397.82000732421875,222751,396.5056917189916,93.6288664534991
2024-04-25 14:00:00,397.8299865722656,398.239990234375,397.67999267578125,398.0899963378906,398.0899963378906,223968,396.73202095026295,93.47368836015751
2024-04-25 14:05:00,398.0899963378906,398.7699890136719,397.9700012207031,398.6600036621094,398.6600036621094,252925,397.00744705195535,93.67871180415683
2024-04-25 14:10:00,398.6650085449219,399.3800048828125,398.3800048828125,399.04998779296875,399.04998779296875,263675,397.29923858638585,93.66020802262175
2024-04-25 14:15:00,399.0415954589844,399.6000061035156,399.0415954589844,399.489990234375,399.489990234375,270280,397.6122031075272,93.69922157293092
2024-04-25 14:20:00,399.4849853515625,399.6885070800781,398.7349853515625,398.7502136230469,398.7502136230469,294972,397.77477603831574,92.81160462535388
2024-04-25 14:25:00,398.7685852050781,398.7685852050781,397.2200012207031,397.2300109863281,397.2300109863281,245163,397.6969524594604,82.28962952877643
2024-04-25 14:30:00,397.2349853515625,397.9800109863281,397.1549987792969,397.32000732421875,397.32000732421875,236521,397.64310315442594,81.37059876986895
2024-04-25 14:35:00,397.32501220703125,397.5400085449219,397.0899963378906,397.2900085449219,397.2900085449219,193167,397.59266106735396,82.96584295724361
2024-04-25 14:40:00,397.252197265625,397.260009765625,396.6499938964844,396.7099914550781,396.7099914550781,199870,397.4665654084574,93.18335467217348
2024-04-25 14:45:00,396.739990234375,396.9599914550781,396.3500061035156,396.5199890136719,396.5199890136719,140881,397.3313402092024,97.14342891549316
2024-04-25 14:50:00,396.49249267578125,396.67999267578125,396.1099853515625,396.3900146484375,396.3900146484375,198433,397.1968651290931,99.89341549031931
2024-04-25 14:55:00,396.3900146484375,396.5899963378906,396.0199890136719,396.55999755859375,396.55999755859375,260659,397.10588404759324,99.88865274731847
2024-04-25 15:00:00,396.55999755859375,397.4399108886719,396.4949951171875,397.0450134277344,397.0450134277344,280599,397.0971882447563,99.89133791452555
2024-04-25 15:05:00,397.0531921386719,397.3999938964844,396.53179931640625,396.8800048828125,396.8800048828125,273657,397.06616205019293,96.82908642987559
2024-04-25 15:10:00,396.875,397.6000061035156,396.57000732421875,397.489990234375,397.489990234375,250717,397.12670893364754,96.9694875104052
2024-04-25 15:15:00,397.5400085449219,398.6600036621094,397.42999267578125,398.6000061035156,398.6000061035156,327453,397.33717995791443,97.33117299725986
2024-04-25 15:20:00,398.614990234375,398.8399963378906,398.3999938964844,398.70001220703125,398.70001220703125,274157,397.5318702792169,97.16625074432675
2024-04-25 15:25:00,398.739990234375,399.2099914550781,398.4700012207031,399.2099914550781,399.2099914550781,302155,397.7716018757685,97.20956579962876
2024-04-25 15:30:00,399.2149963378906,399.5552978515625,398.7799987792969,398.9800109863281,398.9800109863281,410527,397.94423174870565,98.54764886009043
2024-04-25 15:35:00,398.989990234375,399.0400085449219,398.3999938964844,398.510009765625,398.510009765625,301690,398.02505717969416,93.39981895764468
2024-04-25 15:40:00,398.489990234375,398.8599853515625,397.989990234375,398.5899963378906,398.5899963378906,367653,398.10576277372223,92.99008060481775
2024-04-25 15:45:00,398.62750244140625,399.339111328125,398.4700012207031,399.0899963378906,399.0899963378906,449766,398.24636756860343,93.10995850115476
2024-04-25 15:50:00,399.010009765625,399.889892578125,398.8999938964844,399.0400085449219,399.0400085449219,743198,398.35974485093465,94.43572013164788
2024-04-25 15:55:00,399.0199890136719,399.739990234375,398.8599853515625,399.510009765625,399.510009765625,1316584,398.52406841017614,94.4945812544511
2024-04-26 09:30:00,412.4100036621094,413.0,407.5201110839844,410.364990234375,410.364990234375,3434267,400.215628670776,98.05573015292403
2024-04-26 09:35:00,410.3559875488281,410.75,406.8500061035156,410.2200012207031,410.2200012207031,1567082,401.6448247493371,99.09406848619106
2024-04-26 09:40:00,410.1596984863281,410.1596984863281,405.7601013183594,408.1000061035156,408.1000061035156,1061698,402.5669935142198,88.84872309024325
2024-04-26 09:45:00,408.1000061035156,408.70001220703125,407.4175109863281,407.7300109863281,407.7300109863281,759505,403.30456743880677,91.53513282251161
2024-04-26 09:50:00,407.80999755859375,410.07000732421875,407.6000061035156,409.8800048828125,409.8800048828125,697648,404.2439156450933,91.96830101128504
2024-04-26 09:55:00,409.92999267578125,410.3743896484375,408.7699890136719,409.17999267578125,409.17999267578125,555375,404.94906950662016,96.2607023925707
2024-04-26 10:00:00,409.1400146484375,409.8299865722656,407.79998779296875,408.2900085449219,408.2900085449219,526209,405.4263465120918,98.30468004863762
2024-04-26 10:05:00,408.239990234375,409.7648010253906,407.5199890136719,409.5400085449219,409.5400085449219,529374,406.01401251678186,98.30077307721042
2024-04-26 10:10:00,409.489990234375,410.0799865722656,409.1099853515625,409.7200012207031,409.7200012207031,458432,406.5434394744849,98.18257883956669
2024-04-26 10:15:00,409.7250061035156,410.7200012207031,409.0,409.9200134277344,409.9200134277344,531696,407.02580718209197,98.06049012500031
2024-04-26 10:20:00,409.7919921875,412.31500244140625,409.7919921875,412.25,412.25,700701,407.77212044179316,98.20568807996274
2024-04-26 10:25:00,412.2449951171875,412.2449951171875,409.8599853515625,409.9100036621094,409.9100036621094,419536,408.0775323304098,88.41283783810914
2024-04-26 10:30:00,409.9049987792969,410.010009765625,408.989990234375,409.4753112792969,409.4753112792969,423052,408.2772150373937,91.44972314601208
2024-04-26 10:35:00,409.42999267578125,409.69000244140625,408.5101013183594,408.9700012207031,408.9700012207031,348189,408.3761844921522,94.84410840501383
2024-04-26 10:40:00,408.94000244140625,409.3904113769531,408.5299987792969,408.739990234375,408.739990234375,314179,408.4281567410412,96.55865697869079
2024-04-26 10:45:00,408.7699890136719,409.9100036621094,408.30999755859375,409.8800048828125,409.8800048828125,351712,408.6355636184371,96.54244151510942
2024-04-26 10:50:00,409.8599853515625,410.70001220703125,409.3599853515625,410.2099914550781,410.2099914550781,274989,408.8604818808144,96.34497413378054
2024-04-26 10:55:00,410.2349853515625,411.55499267578125,410.2349853515625,410.80999755859375,410.80999755859375,392232,409.1389841204972,96.21157107604215
2024-04-26 11:00:00,410.82000732421875,412.0899963378906,410.80999755859375,411.70001220703125,411.70001220703125,265060,409.5048452757163,96.15698660249144
2024-04-26 11:05:00,411.69500732421875,411.7799987792969,410.3999938964844,410.5799865722656,410.5799865722656,345417,409.65843688950906,95.92279961264174
2024-04-26 11:10:00,410.57501220703125,410.6000061035156,408.989990234375,409.05499267578125,409.05499267578125,322796,409.57223057326223,93.55684639132382
2024-04-26 11:15:00,409.0899963378906,409.3699951171875,408.75,409.2099914550781,409.2099914550781,277745,409.5204821278074,93.13325656509957
2024-04-26 11:20:00,409.2200012207031,409.2200012207031,408.6000061035156,408.760009765625,408.760009765625,745046,409.4118432189242,96.72034952208568
2024-04-26 11:25:00,408.69000244140625,409.1400146484375,408.6400146484375,408.8900146484375,408.8900146484375,184358,409.3372962802833,96.4928870155511
2024-04-26 11:30:00,408.8900146484375,409.1799011230469,408.69000244140625,409.0199890136719,409.0199890136719,209282,409.2919666707674,96.25299211938581
2024-04-26 11:35:00,408.989990234375,409.06500244140625,408.44000244140625,408.6300048828125,408.6300048828125,172395,409.1974007010596,99.80481905611182
2024-04-26 11:40:00,408.63970947265625,409.5198974609375,408.5,409.45001220703125,409.45001220703125,213363,409.2334880590556,99.80374620272481
2024-04-26 11:45:00,409.4800109863281,409.9898986816406,409.3157958984375,409.9898986816406,409.9898986816406,224362,409.3415467194249,99.79776686535615
2024-04-26 11:50:00,409.989990234375,410.0,409.114990234375,409.1400146484375,409.1400146484375,193348,409.31275642356957,93.03544163006595
2024-04-26 11:55:00,409.1400146484375,409.989990234375,409.1400146484375,409.7799987792969,409.7799987792969,153534,409.37950533153065,92.90915097871523
2024-04-26 12:00:00,409.739990234375,410.1099853515625,409.464599609375,409.989990234375,409.989990234375,166593,409.46671746050845,92.50826412036066
2024-04-26 12:05:00,409.989990234375,410.0249938964844,408.9158935546875,408.94000244140625,408.94000244140625,144201,409.39147245777957,97.29544887079706
2024-04-26 12:10:00,408.94000244140625,409.010009765625,408.3299865722656,408.6272888183594,408.6272888183594,189839,409.28230336643384,99.51400672554891
